author_name,text_title,event_id,start_page_event,end_page_event,page_event_number,line,text_place_title,temporality,narrative_status,interaction,specific_interaction,violence,harmony,conflict,character_id,family_name,given_name,nickname,page_first_mentioned,gender,number,religion,relig_att_char,religious_conversion,vitality,cause_of_death,non-human,country_of_birth,presentmentioned,char_story_title,place_name,location_modality,location_religion,relig_att_loc,geolocation,ontology,location_name,mentioned,location_country,wkt,collection_id,collection_recordtitle,author_birth_location,gender_author,country_of_birth_author,birth_date,text_place_id,location_id,author_id,author_birth_place_id
"Manto, Saadat Hasan",Toba Tek Singh,3819,4,4,4,"Once a month, he used to have visitors",Lahore Lunatic Asylum in Toba Tek Singh,2 Partition (1947-08-15 -- 1948-02-28),Narrated,NA,NA,NA,NA,Religion,3356,Singh,Bishen,Toba Tek Singh,4,Male,Single,Sikh,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Mentioned,"Singh, Bishen in Toba Tek Singh",Lahore Lunatic Asylum,Liminal,Muslim,NA,MAYBE,Invented,Lahore Mental Health Hospital,NA,Pakistan,POINT(74.294823 31.535083),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3679,6843,3156,3157
"Manto, Saadat Hasan",Toba Tek Singh,3825,5,6,2,"A few days before the exchange was to take place, one of Bishen Singh's Muslim friends",Lahore Lunatic Asylum in Toba Tek Singh,2 Partition (1947-08-15 -- 1948-02-28),Narrated,NA,NA,NA,NA,NA,3554,Singh,Balbir,Toba Tek Singh,6,Male,Single,Sikh,Nominal,NA,NA,NA,NA,NA,Mentioned,"Singh, Balbir in Toba Tek Singh",Lahore Lunatic Asylum,Liminal,Muslim,NA,MAYBE,Invented,Lahore Mental Health Hospital,NA,Pakistan,POINT(74.294823 31.535083),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3679,6843,3156,3157
"Manto, Saadat Hasan",Toba Tek Singh,3825,5,6,2,"A few days before the exchange was to take place, one of Bishen Singh's Muslim friends",Lahore Lunatic Asylum in Toba Tek Singh,2 Partition (1947-08-15 -- 1948-02-28),Narrated,NA,NA,NA,NA,NA,5726,Singh,Vadhawa,NA,6,Male,Single,Sikh,Nominal,NA,NA,NA,NA,NA,Mentioned,"Singh, Vadhawa in Toba Tek Singh",Lahore Lunatic Asylum,Liminal,Muslim,NA,MAYBE,Invented,Lahore Mental Health Hospital,NA,Pakistan,POINT(74.294823 31.535083),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3679,6843,3156,3157
"Manto, Saadat Hasan",Toba Tek Singh,3825,5,6,2,"A few days before the exchange was to take place, one of Bishen Singh's Muslim friends",Lahore Lunatic Asylum in Toba Tek Singh,2 Partition (1947-08-15 -- 1948-02-28),Narrated,NA,NA,NA,NA,NA,3343,Kaur,Roop,NA,4,Female,Single,Sikh,Nominal,NA,NA,NA,NA,NA,Mentioned,"Kaur, Roop in Toba Tek Singh",Lahore Lunatic Asylum,Liminal,Muslim,NA,MAYBE,Invented,Lahore Mental Health Hospital,NA,Pakistan,POINT(74.294823 31.535083),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3679,6843,3156,3157
"Manto, Saadat Hasan",Toba Tek Singh,3825,5,6,2,"A few days before the exchange was to take place, one of Bishen Singh's Muslim friends",Lahore Lunatic Asylum in Toba Tek Singh,2 Partition (1947-08-15 -- 1948-02-28),Narrated,NA,NA,NA,NA,NA,3559,Kaur,Amrit,NA,6,Female,Single,Sikh,Nominal,NA,NA,NA,NA,NA,Mentioned,"Kaur, Amrit in Toba Tek Singh",Lahore Lunatic Asylum,Liminal,Muslim,NA,MAYBE,Invented,Lahore Mental Health Hospital,NA,Pakistan,POINT(74.294823 31.535083),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3679,6843,3156,3157
"Manto, Saadat Hasan",The Last Salute,3828,30,31,2,"An attack was planned and executed with success,",Titwal Sector in The Last Salute,NA,NA,NA,NA,NA,NA,Nation,3718,Nawaz,Subedar Rab,NA,28,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,"Nawaz, Subedar Rab in The Last Salute",Titwal Sector,Geographical reference,NA,NA,TRUE,Imported,Titwal,NA,India,POINT(73.772791 34.391564),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3826,3470,3156,3157
"Manto, Saadat Hasan",The Last Salute,3828,30,31,2,"An attack was planned and executed with success,",Titwal Sector in The Last Salute,NA,NA,NA,NA,NA,NA,Nation,3719,Aslam,Major,NA,1,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,"Aslam, Major in The Last Salute",Titwal Sector,Geographical reference,NA,NA,TRUE,Imported,Titwal,NA,India,POINT(73.772791 34.391564),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3826,3470,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3873,36,36,1,This dates back to the time,Punjab in The Woman in the Red Raincoat,3 Post-Partition (1948-03-01 -- 1971-12-16),Narrated,Negative,NA,Destruction of property|Abduction|Gender-based violence|Murder,Interpersonal,Nation,6801,Hindu Rioters,Unnamed,NA,36,Male,Mob,Hindu,Definitional,NA,NA,NA,NA,NA,Mentioned,"Hindu Rioters, Unnamed in The Woman in the Red Raincoat",Punjab,Geographical reference,NA,NA,TRUE,NA,Punjab - India,TRUE,India,POINT(75.341218 31.147131),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3882,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3873,36,36,1,This dates back to the time,Punjab in The Woman in the Red Raincoat,3 Post-Partition (1948-03-01 -- 1971-12-16),Narrated,Negative,NA,Destruction of property|Abduction|Gender-based violence|Murder,Interpersonal,Nation,6802,Muslim Rioters,Unnamed,NA,36,Male,Mob,Muslim,Definitional,NA,NA,NA,NA,NA,Mentioned,"Muslim Rioters, Unnamed in The Woman in the Red Raincoat",Punjab,Geographical reference,NA,NA,TRUE,NA,Punjab - India,TRUE,India,POINT(75.341218 31.147131),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3882,3448,3156,3157
"Manto, Saadat Hasan",The Return,3881,8,9,3,"He spent hours looking, all the time",Refugee camp in The Return,2 Partition (1947-08-15 -- 1948-02-28),Narrated,NA,NA,NA,NA,Religion,3255,Daughter of Sirajuddin,Sakina,NA,8,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Mentioned,"Daughter of Sirajuddin, Sakina in The Return",Refugee camp,Liminal,NA,NA,TRUE,NA,"Mughalpura, Lahore",NA,Pakistan,POINT(74.358615 31.568965),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3360,3363,3156,3157
"Manto, Saadat Hasan",The Return,3881,8,9,3,"He spent hours looking, all the time",Refugee camp in The Return,2 Partition (1947-08-15 -- 1948-02-28),Narrated,NA,NA,NA,NA,Religion,3263,Mother of Sakina,Sakina's mother,NA,8,Female,Single,Muslim,Definitional,NA,Dead,Killed (mob-violence),NA,NA,Mentioned,"Mother of Sakina, Sakina's mother in The Return",Refugee camp,Liminal,NA,NA,TRUE,NA,"Mughalpura, Lahore",NA,Pakistan,POINT(74.358615 31.568965),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3360,3363,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3884,36,36,2,"When the riots began, his was one",Punjab in The Woman in the Red Raincoat,3 Post-Partition (1948-03-01 -- 1971-12-16),Narrated,Negative,Religion,Destruction of property,NA,NA,3237,"Ordinary boy, cycle shop owner",S,NA,36,Male,Single,Unknown,Definitional,NA,NA,NA,NA,NA,Mentioned,"Ordinary boy, cycle shop owner, S in The Woman in the Red Raincoat",Punjab,Geographical reference,NA,NA,TRUE,NA,Punjab - India,TRUE,India,POINT(75.341218 31.147131),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3882,3448,3156,3157
"Manto, Saadat Hasan",The Return,3897,9,10,3,Many days had gone by and Sirajuddin,Refugee camp in The Return,2 Partition (1947-08-15 -- 1948-02-28),Narrated,NA,NA,NA,NA,NA,3255,Daughter of Sirajuddin,Sakina,NA,8,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Mentioned,"Daughter of Sirajuddin, Sakina in The Return",Refugee camp,Liminal,NA,NA,TRUE,NA,"Mughalpura, Lahore",NA,Pakistan,POINT(74.358615 31.568965),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3360,3363,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3898,42,42,2,"After my friend had finished his story,",Punjab in The Woman in the Red Raincoat,3 Post-Partition (1948-03-01 -- 1971-12-16),Narrated,Neither,NA,NA,NA,NA,3266,Miss,Miss M,NA,37,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Mentioned,"Miss, Miss M in The Woman in the Red Raincoat",Punjab,Geographical reference,NA,NA,TRUE,NA,Punjab - India,TRUE,India,POINT(75.341218 31.147131),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3882,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3899,42,42,3,"‘That night when you let her out of your house,",Punjab in The Woman in the Red Raincoat,3 Post-Partition (1948-03-01 -- 1971-12-16),Narrated,Neither,NA,NA,NA,NA,3266,Miss,Miss M,NA,37,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Mentioned,"Miss, Miss M in The Woman in the Red Raincoat",Punjab,Geographical reference,NA,NA,TRUE,NA,Punjab - India,TRUE,India,POINT(75.341218 31.147131),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3882,3448,3156,3157
"Sarna, Mohinder Singh",The Butcher,4030,97,97,2,A memory flashed across my mind...,Ludhiana in The Butcher,NA,Remembered,NA,NA,NA,NA,NA,4033,Narrator's parents,Unknown,NA,97,Unknown,Group,Unknown,NA,NA,NA,NA,FALSE,NA,Mentioned,"Narrator's parents, Unknown in The Butcher",Ludhiana,Geographical reference,Sikh,Definitional,TRUE,NA,Ludhiana,TRUE,India,POINT(75.857276 30.900965),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,4037,3157,3152,3108
"Sarna, Mohinder Singh",The Butcher,4030,97,97,2,A memory flashed across my mind...,Ludhiana in The Butcher,NA,Remembered,NA,NA,NA,NA,NA,4035,Narrator's Siblings,Unknown,NA,97,Unknown,Group,Unknown,NA,NA,NA,NA,FALSE,NA,Mentioned,"Narrator's Siblings, Unknown in The Butcher",Ludhiana,Geographical reference,Sikh,Definitional,TRUE,NA,Ludhiana,TRUE,India,POINT(75.857276 30.900965),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,4037,3157,3152,3108
"Manto, Saadat Hasan",A Tale of 1947,4143,120,120,3,One day Jugal had received a letter,Bombay in A Tale of 1947,2 Partition (1947-08-15 -- 1948-02-28),Narrated,Negative,Religion,Murder,NA,Religion,4085,Uncle of Jugal,Unknown,NA,120,Male,Single,Hindu,Definitional,NA,Dies,Killed (non-military),FALSE,India,Mentioned,"Uncle of Jugal, Unknown in A Tale of 1947",Bombay,Geographical reference,NA,NA,CREATED,NA,Bombay,FALSE,India,POINT(72.877656 19.075984),NA,NA,Ludhiana,Male,British India,NA,4124,3451,3156,3157
"Manto, Saadat Hasan",A Tale of 1947,4149,121,121,3,"Do you remember, Brij...",Bombay in A Tale of 1947,2 Partition (1947-08-15 -- 1948-02-28),Remembered,Neither,NA,NA,Interpersonal,NA,4090,Shopkeeper,Gobind,NA,121,Male,Single,Hindu,Speculation,NA,NA,NA,FALSE,India,Mentioned,"Shopkeeper, Gobind in A Tale of 1947",Bombay,Geographical reference,NA,NA,CREATED,NA,Bombay,FALSE,India,POINT(72.877656 19.075984),NA,NA,Ludhiana,Male,British India,NA,4124,3451,3156,3157
"Manto, Saadat Hasan",A Tale of 1947,4155,123,125,1,Let me tell you about this man,Bombay in A Tale of 1947,2 Partition (1947-08-15 -- 1948-02-28),Remembered,Neither,NA,NA,Interpersonal,Religion,4105,Friend of Sehai,Ameena,NA,124,Female,Single,Muslim,Definitional,NA,NA,NA,FALSE,India,Mentioned,"Friend of Sehai, Ameena in A Tale of 1947",Bombay,Geographical reference,NA,NA,CREATED,NA,Bombay,FALSE,India,POINT(72.877656 19.075984),NA,NA,Ludhiana,Male,British India,NA,4124,3451,3156,3157
"Manto, Saadat Hasan",A Tale of 1947,4155,123,125,1,Let me tell you about this man,Bombay in A Tale of 1947,2 Partition (1947-08-15 -- 1948-02-28),Remembered,Neither,NA,NA,Interpersonal,Religion,4107,Friend of Sehai,Sakeena,NA,124,Female,Single,Muslim,Definitional,NA,NA,NA,FALSE,India,Mentioned,"Friend of Sehai, Sakeena in A Tale of 1947",Bombay,Geographical reference,NA,NA,CREATED,NA,Bombay,FALSE,India,POINT(72.877656 19.075984),NA,NA,Ludhiana,Male,British India,NA,4124,3451,3156,3157
"Manto, Saadat Hasan",A Tale of 1947,4155,123,125,1,Let me tell you about this man,Bombay in A Tale of 1947,2 Partition (1947-08-15 -- 1948-02-28),Remembered,Neither,NA,NA,Interpersonal,Religion,4110,Police,unknown,NA,125,Male,Group.Male-dominant,Unknown,NA,NA,NA,NA,NA,India,Mentioned,"Police, unknown in A Tale of 1947",Bombay,Geographical reference,NA,NA,CREATED,NA,Bombay,FALSE,India,POINT(72.877656 19.075984),NA,NA,Ludhiana,Male,British India,NA,4124,3451,3156,3157
"Manto, Saadat Hasan",A Tale of 1947,4155,123,125,1,Let me tell you about this man,Bombay in A Tale of 1947,2 Partition (1947-08-15 -- 1948-02-28),Remembered,Neither,NA,NA,Interpersonal,Religion,4111,Friend of Sehai,Sultana,NA,125,Female,Single,Muslim,Speculation,NA,NA,NA,FALSE,India,Mentioned,"Friend of Sehai, Sultana in A Tale of 1947",Bombay,Geographical reference,NA,NA,CREATED,NA,Bombay,FALSE,India,POINT(72.877656 19.075984),NA,NA,Ludhiana,Male,British India,NA,4124,3451,3156,3157
"Manto, Saadat Hasan",A Tale of 1947,4164,124,125,2,"It was Sehai, I realized with a shock",Bombay in A Tale of 1947,2 Partition (1947-08-15 -- 1948-02-28),Remembered,Negative,Religion,Murder,Interpersonal,Religion,4111,Friend of Sehai,Sultana,NA,125,Female,Single,Muslim,Speculation,NA,NA,NA,FALSE,India,Mentioned,"Friend of Sehai, Sultana in A Tale of 1947",Bombay,Geographical reference,NA,NA,CREATED,NA,Bombay,FALSE,India,POINT(72.877656 19.075984),NA,NA,Ludhiana,Male,British India,NA,4124,3451,3156,3157
"Manto, Saadat Hasan",A Tale of 1947,4166,125,125,2,I wish I were Sehai,Bombay in A Tale of 1947,2 Partition (1947-08-15 -- 1948-02-28),Told,Neither,NA,NA,Interpersonal,NA,4100,Friend of Mumtaz,Sehai,NA,123,Male,Single,Hindu,Definitional,NA,Dies,Killed (non-military),FALSE,India,Mentioned,"Friend of Mumtaz, Sehai in A Tale of 1947",Bombay,Geographical reference,NA,NA,CREATED,NA,Bombay,FALSE,India,POINT(72.877656 19.075984),NA,NA,Ludhiana,Male,British India,NA,4124,3451,3156,3157
"Sarna, Mohinder Singh",Sympathy,4171,164,164,1,Nihal Dei was sitting on the steps of Guru Ramdas Sarai with her,Ramdas Sarai in Sympathy,NA,Narrated,NA,NA,NA,NA,NA,4050,Nihal Dei's Daughter,Unknown,NA,164,Female,Single,Hindu,Speculation,NA,NA,NA,FALSE,NA,Mentioned,"Nihal Dei's Daughter, Unknown in Sympathy",Ramdas Sarai,Private,Sikh,Self-identified,TRUE,NA,Ramdas Sarai,NA,India,POINT(78.862327 28.042199),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,4176,4177,3152,3108
"Sarna, Mohinder Singh",Sikhism,4456,123,123,2,Day had broken by the time,Gujranwala Refugee Camp in Sikhism,NA,Narrated,NA,NA,NA,NA,NA,4414,Narrator's brother,Sukhjit,NA,123,Male,Single,Sikh,NA,NA,Dies,Killed (mob-violence),NA,NA,Mentioned,"Narrator's brother, Sukhjit in Sikhism",Gujranwala Refugee Camp,Liminal,Unknown,NA,MAYBE,NA,Gujranwala Refugee Camp,NA,Pakistan,POINT(74.194453 32.187692),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,4397,4388,3152,3108
"Sarna, Mohinder Singh",Sikhism,4456,123,123,2,Day had broken by the time,Gujranwala Refugee Camp in Sikhism,NA,Narrated,NA,NA,NA,NA,NA,4412,Narrator's father,Unknown,NA,123,Male,Single,Sikh,NA,NA,Dies,Killed (mob-violence),NA,NA,Mentioned,"Narrator's father, Unknown in Sikhism",Gujranwala Refugee Camp,Liminal,Unknown,NA,MAYBE,NA,Gujranwala Refugee Camp,NA,Pakistan,POINT(74.194453 32.187692),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,4397,4388,3152,3108
"Sarna, Mohinder Singh",Sikhism,4463,124,124,1,we took the swords from our storage,Mughal Chak in Sikhism,NA,Remembered,NA,NA,NA,NA,NA,4425,Muhammad,Din,Ironsmith,124,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Mentioned,"Muhammad, Din in Sikhism",Mughal Chak,Public,Sikh,NA,TRUE,NA,Mughal Chak,NA,Pakistan,POINT(74.091292 32.144002),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,4395,4386,3152,3108
"Sarna, Mohinder Singh",Ek Onkar Satnam - 1935,4522,130,131,3,Baqir Hussain recalled how Zeenat used to be,Baqir's house in Ek Onkar Satnam - 1935,NA,Remembered,NA,NA,NA,NA,NA,4484,Hussain,Zeenat,NA,127,Female,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Mentioned,"Hussain, Zeenat in Ek Onkar Satnam - 1935",Baqir's house,Private,NA,NA,TRUE,Invented,Daultala,NA,Pakistan,POINT(73.142336 33.191841),NA,NA,Delhi,Male,British India,NA,4505,6834,3152,3108
"Manto, Saadat Hasan",Jinnah Sahib,4540,85,85,1,I duly reported at the house,Bombay in Jinnah Sahib,NA,Remembered,NA,NA,NA,NA,NA,4207,Jinnah,Muhammad Ali,NA,80,Male,Single,Muslim,Nominal,NA,Dies,Age-related,NA,NA,Mentioned,"Jinnah, Muhammad Ali in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4541,85,85,2,The only car I had driven,Bombay in Jinnah Sahib,NA,Remembered,NA,NA,NA,NA,NA,4215,Irani,Ardeshir,NA,82,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Mentioned,"Irani, Ardeshir in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4547,86,86,1,There were other drivers that were used,Bombay in Jinnah Sahib,NA,Remembered,NA,NA,NA,NA,NA,4207,Jinnah,Muhammad Ali,NA,80,Male,Single,Muslim,Nominal,NA,Dies,Age-related,NA,NA,Mentioned,"Jinnah, Muhammad Ali in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4563,82,82,2,It was during those days that I became,Bombay in Jinnah Sahib,NA,NA,NA,NA,NA,NA,NA,4215,Irani,Ardeshir,NA,82,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Mentioned,"Irani, Ardeshir in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Sarna, Mohinder Singh",Ek Onkar Satnam - 1935,4590,131,131,2,e had tried to sell fruit on a cart for a few months,Baqir's house in Ek Onkar Satnam - 1935,NA,Remembered,NA,NA,NA,NA,NA,4592,Baqir's neighbbour,Khalid,NA,131,Male,Single,Muslim,Self-identified,NA,NA,NA,FALSE,NA,Mentioned,"Baqir's neighbbour, Khalid in Ek Onkar Satnam - 1935",Baqir's house,Private,NA,NA,TRUE,Invented,Daultala,NA,Pakistan,POINT(73.142336 33.191841),NA,NA,Delhi,Male,British India,NA,4505,6834,3152,3108
"Sarna, Mohinder Singh",Ek Onkar Satnam - 1935,4598,133,133,3,"When he returned home, he was witness to another",Baqir's house in Ek Onkar Satnam - 1935,NA,Narrated,NA,NA,NA,NA,NA,4601,SIkhs who built house,Unknown,NA,133,Unknown,Group,Sikh,Self-identified,NA,NA,NA,FALSE,NA,Mentioned,"SIkhs who built house, Unknown in Ek Onkar Satnam - 1935",Baqir's house,Private,NA,NA,TRUE,Invented,Daultala,NA,Pakistan,POINT(73.142336 33.191841),NA,NA,Delhi,Male,British India,NA,4505,6834,3152,3108
"Manto, Saadat Hasan",Jinnah Sahib,4625,90,90,1,"The Quaid had three sisters, Fatima, Rehmat",Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,NA,NA,4207,Jinnah,Muhammad Ali,NA,80,Male,Single,Muslim,Nominal,NA,Dies,Age-related,NA,NA,Mentioned,"Jinnah, Muhammad Ali in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4625,90,90,1,"The Quaid had three sisters, Fatima, Rehmat",Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,NA,NA,4218,Jinnah,Fatima,NA,84,Female,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,"Jinnah, Fatima in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4625,90,90,1,"The Quaid had three sisters, Fatima, Rehmat",Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,NA,NA,4229,Jinnah,Rehmat,NA,90,Female,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,"Jinnah, Rehmat in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4626,90,90,5,I once saw him in Bombay.,Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,NA,NA,4232,Jinnah,Ahmed Ali,NA,90,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,"Jinnah, Ahmed Ali in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4627,90,90,2,"Before the historic Gandhi-Jinnah meeting,",Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,Religion,NA,4628,Bombay Muslims,Unknown,NA,90,Unknown,Faction,Muslim,Definitional,NA,NA,NA,NA,NA,Mentioned,"Bombay Muslims, Unknown in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4627,90,90,2,"Before the historic Gandhi-Jinnah meeting,",Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,Religion,NA,4236,Friend of Azad,Unknown,NA,90,Male,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Mentioned,"Friend of Azad, Unknown in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4627,90,90,2,"Before the historic Gandhi-Jinnah meeting,",Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,Religion,NA,4207,Jinnah,Muhammad Ali,NA,80,Male,Single,Muslim,Nominal,NA,Dies,Age-related,NA,NA,Mentioned,"Jinnah, Muhammad Ali in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4627,90,90,2,"Before the historic Gandhi-Jinnah meeting,",Bombay in Jinnah Sahib,NA,Told,NA,NA,NA,Religion,NA,4232,Jinnah,Ahmed Ali,NA,90,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,"Jinnah, Ahmed Ali in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4629,90,91,4,The only indoor sport the Quaid-e-Azam,Bombay in Jinnah Sahib,NA,Remembered,NA,NA,NA,NA,NA,4207,Jinnah,Muhammad Ali,NA,80,Male,Single,Muslim,Nominal,NA,Dies,Age-related,NA,NA,Mentioned,"Jinnah, Muhammad Ali in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4629,90,91,4,The only indoor sport the Quaid-e-Azam,Bombay in Jinnah Sahib,NA,Remembered,NA,NA,NA,NA,NA,4206,Azad,Mohammad Hanif,NA,80,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Mentioned,"Azad, Mohammad Hanif in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4629,90,91,4,The only indoor sport the Quaid-e-Azam,Bombay in Jinnah Sahib,NA,Remembered,NA,NA,NA,NA,NA,4218,Jinnah,Fatima,NA,84,Female,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,"Jinnah, Fatima in Jinnah Sahib",Bombay,Geographical reference,NA,NA,TRUE,Imported,Bombay,NA,India,POINT(72.877656 19.075984),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,4539,3451,3156,3157
