author_name,text_title,event_id,start_page_event,end_page_event,page_event_number,line,text_place_title,temporality,narrative_status,interaction,specific_interaction,violence,harmony,conflict,character_id,family_name,given_name,nickname,page_first_mentioned,gender,number,religion,relig_att_char,religious_conversion,vitality,cause_of_death,non-human,country_of_birth,presentmentioned,char_story_title,place_name,location_modality,location_religion,relig_att_loc,geolocation,ontology,location_name,mentioned,location_country,wkt,collection_id,collection_recordtitle,author_birth_location,gender_author,country_of_birth_author,birth_date,text_place_id,location_id,author_id,author_birth_place_id
"Hosain, Attia",Sunlight on a Broken Column,2951,205,205,2,I went to Aunt Saira to ask her,House in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,Gender,315,Hasan,Abida,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Mentioned,"Hasan, Abida in Sunlight on a Broken Column",House,Private,Muslim,Speculation,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Lucknow,Female,India,1913,1991,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,2951,205,205,2,I went to Aunt Saira to ask her,House in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,Gender,910,Hasan,Kemal,NA,172,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,"Hasan, Kemal in Sunlight on a Broken Column",House,Private,Muslim,Speculation,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Lucknow,Female,India,1913,1991,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,2954,208,214,3,Only Sita was with Ranjit when,Boathouse in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,Gender|Religion,1750,Ali,Raza,NA,223,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Mentioned,"Ali, Raza in Sunlight on a Broken Column",Boathouse,Private,Unknown,Speculation,FALSE,NA,NA,FALSE,NA,NA,NA,NA,Lucknow,Female,India,1913,2068,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,2954,208,214,3,Only Sita was with Ranjit when,Boathouse in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,Gender|Religion,920,Husain,Ameer,NA,165,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,"Husain, Ameer in Sunlight on a Broken Column",Boathouse,Private,Unknown,Speculation,FALSE,NA,NA,FALSE,NA,NA,NA,NA,Lucknow,Female,India,1913,2068,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,2954,208,214,3,Only Sita was with Ranjit when,Boathouse in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,Gender|Religion,2300,Singh,Hari,NA,211,Male,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Mentioned,"Singh, Hari in Sunlight on a Broken Column",Boathouse,Private,Unknown,Speculation,FALSE,NA,NA,FALSE,NA,NA,NA,NA,Lucknow,Female,India,1913,2068,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,2955,214,216,2,The bathroom door was unlatched. I hurried,Boathouse in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,Religion,910,Hasan,Kemal,NA,172,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,"Hasan, Kemal in Sunlight on a Broken Column",Boathouse,Private,Unknown,Speculation,FALSE,NA,NA,FALSE,NA,NA,NA,NA,Lucknow,Female,India,1913,2068,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,2956,216,218,2,"""Oh, here you are!"" Sona Lal's",Boathouse in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,1750,Ali,Raza,NA,223,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Mentioned,"Ali, Raza in Sunlight on a Broken Column",Boathouse,Private,Unknown,Speculation,FALSE,NA,NA,FALSE,NA,NA,NA,NA,Lucknow,Female,India,1913,2068,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,2956,216,218,2,"""Oh, here you are!"" Sona Lal's",Boathouse in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,910,Hasan,Kemal,NA,172,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,"Hasan, Kemal in Sunlight on a Broken Column",Boathouse,Private,Unknown,Speculation,FALSE,NA,NA,FALSE,NA,NA,NA,NA,Lucknow,Female,India,1913,2068,NA,21,5819
"Pritam, Amrita",Pinjar,2960,79,79,5,his mind only dwelt on the fact that Rashida had abducted his sister.,Lahore in Pinjar,NA,NA,NA,NA,NA,NA,NA,297,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Mentioned,"Shaikh, Rashida in Pinjar",Lahore,Geographical reference,Muslim,Other-identified.Narrator other-attributed,CREATED,NA,Lahore,NA,Pakistan,POINT(74.314957 31.504215),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,863,1348,35,36
"Pritam, Amrita",Pinjar,2966,80,80,4,"like thousands of other women in the country, she too could",Lahore in Pinjar,NA,NA,NA,NA,NA,NA,NA,580,Sahukars,Lajo,NA,58,Female,Single,Hindu,Other-identified.Character other-attributed,NA,NA,NA,NA,Pakistan,Mentioned,"Sahukars, Lajo in Pinjar",Lahore,Geographical reference,Muslim,Other-identified.Narrator other-attributed,CREATED,NA,Lahore,NA,Pakistan,POINT(74.314957 31.504215),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,863,1348,35,36
"Pritam, Amrita",Pinjar,2968,79,79,7,an hour of reunion would be followed by a final separation,Lahore in Pinjar,NA,NA,NA,NA,NA,NA,NA,2963,Sahukars,Pooro's brother,NA,2,Male,Single,Hindu,Other-identified.Character other-attributed,NA,NA,NA,NA,Pakistan,Mentioned,"Sahukars, Pooro's brother in Pinjar",Lahore,Geographical reference,Muslim,Other-identified.Narrator other-attributed,CREATED,NA,Lahore,NA,Pakistan,POINT(74.314957 31.504215),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,863,1348,35,36
"Hosain, Attia",Sunlight on a Broken Column,2979,281,281,1,He showed her affection which he,House in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,920,Husain,Ameer,NA,165,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,"Husain, Ameer in Sunlight on a Broken Column",House,Private,Muslim,Speculation,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Lucknow,Female,India,1913,1991,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,2988,289,289,1,":Less than two months later, Saleem and Nadira",Ashiana in Sunlight on a Broken Column,NA,NA,NA,NA,NA,Nation,Interpersonal,913,Hasan,Saleem,NA,87,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,"Hasan, Saleem in Sunlight on a Broken Column",Ashiana,Public,NA,NA,CREATED,NA,Lucknow University,NA,India,POINT(80.936033 26.863315),NA,NA,Lucknow,Female,India,1913,1915,22,21,5819
"Hosain, Attia",Sunlight on a Broken Column,2988,289,289,1,":Less than two months later, Saleem and Nadira",Ashiana in Sunlight on a Broken Column,NA,NA,NA,NA,NA,Nation,Interpersonal,433,Waheed,Nadira,NA,125,Female,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,"Waheed, Nadira in Sunlight on a Broken Column",Ashiana,Public,NA,NA,CREATED,NA,Lucknow University,NA,India,POINT(80.936033 26.863315),NA,NA,Lucknow,Female,India,1913,1915,22,21,5819
"Singh, Kushwant",Train to Pakistan,3026,52,53,2,From inside the rest house came the sound,Rest House in Train to Pakistan,NA,NA,Neither,NA,NA,NA,NA,1468,Subinspector,Unknown,NA,14,Male,Single,Sikh,NA,NA,NA,NA,NA,NA,Mentioned,"Subinspector, Unknown in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,3026,52,53,2,From inside the rest house came the sound,Rest House in Train to Pakistan,NA,NA,Neither,NA,NA,NA,NA,1510,Old woman who accompanies Haseena Begum,Unknown,NA,18,Female,Single,Unknown,NA,NA,NA,NA,NA,NA,Mentioned,"Old woman who accompanies Haseena Begum, Unknown in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,3027,53,54,1,"‘There you go again with your deep thoughts,",Rest House in Train to Pakistan,NA,NA,Neither,NA,NA,Religion,Religion,1468,Subinspector,Unknown,NA,14,Male,Single,Sikh,NA,NA,NA,NA,NA,NA,Mentioned,"Subinspector, Unknown in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,3027,53,54,1,"‘There you go again with your deep thoughts,",Rest House in Train to Pakistan,NA,NA,Neither,NA,NA,Religion,Religion,1184,Party of Hijras in Chundunnugger,Unknown,NA,53,Hijra,Group,Unaffiliated,Other-identified.Character other-attributed,NA,NA,NA,NA,NA,Mentioned,"Party of Hijras in Chundunnugger, Unknown in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,3028,55,55,1,"‘Sat Sri Akal, Babuji,’ he said",Chundunnugger Police Station in Train to Pakistan,NA,NA,Neither,NA,NA,Interpersonal,NA,110,Lal,Lala Ram,NA,7,Male,Single,Hindu,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Mentioned,"Lal, Lala Ram in Train to Pakistan",Chundunnugger Police Station,Public,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1457,NA,26,27
"Singh, Kushwant",Train to Pakistan,3029,55,57,2,Iqbal knew the expression,Chundunnugger Police Station in Train to Pakistan,NA,NA,Neither,NA,NA,Interpersonal,NA,1185,European memsahibs,Unknown,NA,55,Female,Group,Unknown,NA,NA,NA,NA,NA,NA,Mentioned,"European memsahibs, Unknown in Train to Pakistan",Chundunnugger Police Station,Public,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1457,NA,26,27
"Singh, Kushwant",Train to Pakistan,3029,55,57,2,Iqbal knew the expression,Chundunnugger Police Station in Train to Pakistan,NA,NA,Neither,NA,NA,Interpersonal,NA,110,Lal,Lala Ram,NA,7,Male,Single,Hindu,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Mentioned,"Lal, Lala Ram in Train to Pakistan",Chundunnugger Police Station,Public,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1457,NA,26,27
"Singh, Kushwant",Train to Pakistan,3029,55,57,2,Iqbal knew the expression,Chundunnugger Police Station in Train to Pakistan,NA,NA,Neither,NA,NA,Interpersonal,NA,758,Singh,Meet,NA,22,Male,Single,Sikh,Speculation,NA,NA,NA,NA,NA,Mentioned,"Singh, Meet in Train to Pakistan",Chundunnugger Police Station,Public,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1457,NA,26,27
"Singh, Kushwant",Train to Pakistan,3029,55,57,2,Iqbal knew the expression,Chundunnugger Police Station in Train to Pakistan,NA,NA,Neither,NA,NA,Interpersonal,NA,1468,Subinspector,Unknown,NA,14,Male,Single,Sikh,NA,NA,NA,NA,NA,NA,Mentioned,"Subinspector, Unknown in Train to Pakistan",Chundunnugger Police Station,Public,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1457,NA,26,27
"Singh, Kushwant",Train to Pakistan,3029,55,57,2,Iqbal knew the expression,Chundunnugger Police Station in Train to Pakistan,NA,NA,Neither,NA,NA,Interpersonal,NA,120,Chand,Hukum,NA,15,Male,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Mentioned,"Chand, Hukum in Train to Pakistan",Chundunnugger Police Station,Public,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1457,NA,26,27
"Singh, Kushwant",Train to Pakistan,3030,58,58,1,A little later the head constable arrived,Chundunnugger Police Station in Train to Pakistan,NA,NA,Neither,NA,NA,NA,Religion,129,Malli,Unknown,NA,13,Male,Single,Sikh,NA,NA,NA,NA,NA,NA,Mentioned,"Malli, Unknown in Train to Pakistan",Chundunnugger Police Station,Public,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1457,NA,26,27
"Singh, Kushwant",Train to Pakistan,3030,58,58,1,A little later the head constable arrived,Chundunnugger Police Station in Train to Pakistan,NA,NA,Neither,NA,NA,NA,Religion,1475,Dacoits including Malli who later get arrested.,Unknown,NA,9,Male,Group.Male-dominant,Unknown|Sikh,Other-identified.Character other-attributed,NA,NA,NA,NA,NA,Mentioned,"Dacoits including Malli who later get arrested., Unknown in Train to Pakistan",Chundunnugger Police Station,Public,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1457,NA,26,27
"Singh, Kushwant",Train to Pakistan,3030,58,58,1,A little later the head constable arrived,Chundunnugger Police Station in Train to Pakistan,NA,NA,Neither,NA,NA,NA,Religion,851,Sultana Badmash,Unknown,NA,61,Male,Group.Male-dominant,Unknown,Speculation,NA,NA,NA,NA,NA,Mentioned,"Sultana Badmash, Unknown in Train to Pakistan",Chundunnugger Police Station,Public,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1457,NA,26,27
"Singh, Kushwant",Train to Pakistan,3030,58,58,1,A little later the head constable arrived,Chundunnugger Police Station in Train to Pakistan,NA,NA,Neither,NA,NA,NA,Religion,753,Unknown,Iqbal,NA,21,Male,Single,Atheist,NA,NA,NA,NA,NA,NA,Mentioned,"Unknown, Iqbal in Train to Pakistan",Chundunnugger Police Station,Public,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1457,NA,26,27
"Singh, Kushwant",Train to Pakistan,3030,58,58,1,A little later the head constable arrived,Chundunnugger Police Station in Train to Pakistan,NA,NA,Neither,NA,NA,NA,Religion,804,Baluchi and Pathan soldiers from Pakistan army,Unknown,NA,37,Male,Group,Unknown,NA,NA,NA,NA,NA,NA,Mentioned,"Baluchi and Pathan soldiers from Pakistan army, Unknown in Train to Pakistan",Chundunnugger Police Station,Public,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1457,NA,26,27
"Pritam, Amrita",Pinjar,3093,10,10,2,After some days he bean to take her out for a few minutes before dawn and after twilight.,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Mentioned,"Sahukars, Pooro in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,3093,10,10,2,After some days he bean to take her out for a few minutes before dawn and after twilight.,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,297,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Mentioned,"Shaikh, Rashida in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,3094,11,11,1,By her own reckoning she had spent a full fortnight in the prison.,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Mentioned,"Sahukars, Pooro in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,3094,11,11,1,By her own reckoning she had spent a full fortnight in the prison.,Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,297,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Mentioned,"Shaikh, Rashida in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,3095,11,11,2,"He told her bluntly, “Tomorrow you have to wear this; a Maulvi will be coming to perform our nikah. Be ready in time.”",Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,248,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Mentioned,"Sahukars, Pooro in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,3095,11,11,2,"He told her bluntly, “Tomorrow you have to wear this; a Maulvi will be coming to perform our nikah. Be ready in time.”",Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,NA,297,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Mentioned,"Shaikh, Rashida in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,3096,11,11,3,"Did you know that our families, the Shaikhs and the Sahukars have been at loggerheads for many generations?",Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Interpersonal,3097,Sauhakar,Unkown (grandfather),NA,11,Male,Single,Hindu,Other-identified.Narrator other-attributed,NA,NA,NA,NA,Pakistan,Mentioned,"Sauhakar, Unkown (grandfather) in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Pritam, Amrita",Pinjar,3096,11,11,3,"Did you know that our families, the Shaikhs and the Sahukars have been at loggerheads for many generations?",Rashida's home in Pinjar,NA,NA,NA,NA,NA,NA,Interpersonal,3100,Shaikh,Unkown,NA,11,Male,Group.Male-dominant,Muslim,Other-identified.Character other-attributed,NA,NA,NA,NA,NA,Mentioned,"Shaikh, Unkown in Pinjar",Rashida's home,Private,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,NA,Pakistan,POINT(73.548589 32.544534),NA,NA,Mandi Bahauddin,Female,Pakistan,31 Aug  1919,334,3114,35,36
"Manto, Saadat Hasan",Colder Than Ice,3314,20,20,1,"In a fury, she sprang out of bed",Room in Colder Than Ice,2 Partition (1947-08-15 -- 1948-02-28),Narrated,NA,NA,NA,NA,Interpersonal,3248,Singh,Nihal,NA,20,Male,Single,Sikh,Nominal,NA,Unknown Dead or Alive,NA,NA,NA,Mentioned,"Singh, Nihal in Colder Than Ice",Room,Private,NA,NA,FALSE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3306,NA,3156,3157
"Manto, Saadat Hasan",Colder Than Ice,3336,21,21,1,He began to groan,House in Colder Than Ice,2 Partition (1947-08-15 -- 1948-02-28),Told,NA,NA,NA,NA,Religion,3347,Murdered Men,Unknown,NA,21,Male,Group.Male-dominant,Unknown,NA,NA,Dies,Killed (mob-violence),NA,NA,Mentioned,"Murdered Men, Unknown in Colder Than Ice",House,Private,NA,NA,FALSE,NA,NA,NA,NA,NA,3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3335,NA,3156,3157
"Manto, Saadat Hasan",The Assignment,3430,13,13,1,Sughra in any case couldn’t because of her father’s deteriorating condition,Amritsar in The Assignment,2 Partition (1947-08-15 -- 1948-02-28),Narrated,NA,NA,NA,NA,Class,3294,Hai,"Mian Abdul Hai, Mian Sahib, the judge",NA,11,Male,Single,Muslim,Nominal,NA,Dies,Illness,NA,NA,Mentioned,"Hai, Mian Abdul Hai, Mian Sahib, the judge in The Assignment",Amritsar,Public,NA,NA,TRUE,NA,Amritsar,NA,India,POINT(74.872264 31.633979),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3426,3543,3156,3157
"Manto, Saadat Hasan",The Assignment,3437,12,12,4,All the shops in the area had been permanently boarded up.,Amritsar in The Assignment,2 Partition (1947-08-15 -- 1948-02-28),Narrated,NA,NA,NA,NA,NA,3318,Hussain,Dr. Ghulam Hussain,NA,12,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Mentioned,"Hussain, Dr. Ghulam Hussain in The Assignment",Amritsar,Public,NA,NA,TRUE,NA,Amritsar,NA,India,POINT(74.872264 31.633979),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3426,3543,3156,3157
"Manto, Saadat Hasan",The Assignment,3437,12,12,4,All the shops in the area had been permanently boarded up.,Amritsar in The Assignment,2 Partition (1947-08-15 -- 1948-02-28),Narrated,NA,NA,NA,NA,NA,3323,Mal,Dr. Goranditta Mai,NA,12,Unknown,Single,Unknown,NA,NA,NA,NA,NA,NA,Mentioned,"Mal, Dr. Goranditta Mai in The Assignment",Amritsar,Public,NA,NA,TRUE,NA,Amritsar,NA,India,POINT(74.872264 31.633979),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3426,3543,3156,3157
"Manto, Saadat Hasan",The Assignment,3441,14,15,1,Suddenly there was a knock on the door.,Amritsar in The Assignment,2 Partition (1947-08-15 -- 1948-02-28),Narrated,NA,NA,NA,Religion,NA,3313,Singh,Gurmukh,NA,14,Male,Single,Sikh,Definitional,NA,Dead,NA,NA,NA,Mentioned,"Singh, Gurmukh in The Assignment",Amritsar,Public,NA,NA,TRUE,NA,Amritsar,NA,India,POINT(74.872264 31.633979),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3426,3543,3156,3157
"Manto, Saadat Hasan",The Assignment,3446,15,15,2,"Then after a pause, ‘Sardarji is dead.’",Amritsar in The Assignment,2 Partition (1947-08-15 -- 1948-02-28),Told,NA,NA,NA,Religion,NA,3313,Singh,Gurmukh,NA,14,Male,Single,Sikh,Definitional,NA,Dead,NA,NA,NA,Mentioned,"Singh, Gurmukh in The Assignment",Amritsar,Public,NA,NA,TRUE,NA,Amritsar,NA,India,POINT(74.872264 31.633979),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3426,3543,3156,3157
"Manto, Saadat Hasan",The Assignment,3446,15,15,2,"Then after a pause, ‘Sardarji is dead.’",Amritsar in The Assignment,2 Partition (1947-08-15 -- 1948-02-28),Told,NA,NA,NA,Religion,NA,3294,Hai,"Mian Abdul Hai, Mian Sahib, the judge",NA,11,Male,Single,Muslim,Nominal,NA,Dies,Illness,NA,NA,Mentioned,"Hai, Mian Abdul Hai, Mian Sahib, the judge in The Assignment",Amritsar,Public,NA,NA,TRUE,NA,Amritsar,NA,India,POINT(74.872264 31.633979),3168,"Manto, Saadat Hasan - Mottled Dawn",Ludhiana,Male,British India,NA,3426,3543,3156,3157
"Sarna, Mohinder Singh",Savage Harvest,3529,18,19,1,Oh! Bashir’s mother!’ he shouted towards the house. ‘Give me,Dina's workshop in Savage Harvest,2 Partition (1947-08-15 -- 1948-02-28),Narrated,Negative,Gender,NA,NA,Interpersonal,3486,Blacksmith,Bashir,NA,18,Male,Single,Muslim,Self-identified,NA,NA,NA,FALSE,NA,Mentioned,"Blacksmith, Bashir in Savage Harvest",Dina's workshop,Private,Muslim,Speculation,FALSE,NA,NA,NA,NA,NA,3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,5885,NA,3152,3108
"Sarna, Mohinder Singh",Savage Harvest,3529,18,19,1,Oh! Bashir’s mother!’ he shouted towards the house. ‘Give me,Dina's workshop in Savage Harvest,2 Partition (1947-08-15 -- 1948-02-28),Narrated,Negative,Gender,NA,NA,Interpersonal,3518,Dina's sons,Your sons,NA,18,Male,Mob,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,FALSE,NA,Mentioned,"Dina's sons, Your sons in Savage Harvest",Dina's workshop,Private,Muslim,Speculation,FALSE,NA,NA,NA,NA,NA,3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,5885,NA,3152,3108
"Sarna, Mohinder Singh",Savage Harvest,3533,21,22,4,Ignoring the old woman’s talk,Dina's workshop in Savage Harvest,2 Partition (1947-08-15 -- 1948-02-28),Told,Neither,NA,NA,Religion,Interpersonal,3495,Brahmin family,Tulsi,NA,20,Male,Single,Hindu,Nominal,NA,Unknown Dead or Alive,NA,FALSE,NA,Mentioned,"Brahmin family, Tulsi in Savage Harvest",Dina's workshop,Private,Muslim,Speculation,FALSE,NA,NA,NA,NA,NA,3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,5885,NA,3152,3108
"Sarna, Mohinder Singh",Savage Harvest,3533,21,22,4,Ignoring the old woman’s talk,Dina's workshop in Savage Harvest,2 Partition (1947-08-15 -- 1948-02-28),Told,Neither,NA,NA,Religion,Interpersonal,5715,Hindus of Nawachak,Hindus of Nawachak,NA,22,Unknown,Group,Hindu,Nominal,NA,Dead,Killed (mob-violence),FALSE,NA,Mentioned,"Hindus of Nawachak, Hindus of Nawachak in Savage Harvest",Dina's workshop,Private,Muslim,Speculation,FALSE,NA,NA,NA,NA,NA,3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,5885,NA,3152,3108
"Sarna, Mohinder Singh",Savage Harvest,3535,21,21,3,"‘I’m telling you, he’s gone out of the village.",Nawachak in Savage Harvest,2 Partition (1947-08-15 -- 1948-02-28),Told,Neither,NA,NA,NA,NA,3510,Ram Shah's daughter,Preeto,NA,21,Female,Single,Unknown,Speculation,NA,Unknown Dead or Alive,NA,FALSE,NA,Mentioned,"Ram Shah's daughter, Preeto in Savage Harvest",Nawachak,Geographical reference,Hindu,Speculation,CREATED,NA,Nawachak,NA,India,POINT(83.484358 26.402497),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,5887,5888,3152,3108
"Sarna, Mohinder Singh",Savage Harvest,3535,21,21,3,"‘I’m telling you, he’s gone out of the village.",Nawachak in Savage Harvest,2 Partition (1947-08-15 -- 1948-02-28),Told,Neither,NA,NA,NA,NA,5716,Ram Shah,Preeto's father,NA,23,Male,Single,Hindu,Speculation,NA,NA,NA,FALSE,NA,Mentioned,"Ram Shah, Preeto's father in Savage Harvest",Nawachak,Geographical reference,Hindu,Speculation,CREATED,NA,Nawachak,NA,India,POINT(83.484358 26.402497),3167,"Sarna, Mohinder Singh - Savage Harvest",Delhi,Male,British India,NA,5887,5888,3152,3108
